variant,event_date,event_name,compound,tyre_life,observed,predicted
hgb_raw,2025-11-09,São Paulo Grand Prix,MEDIUM,52,2.1029999999999944,1.1656654802189834
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,2,-0.7816666666666663,1.5659687202791204
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,3,-1.1632000000000005,1.6478094367751885
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,4,-1.3120000000000016,1.6385170325886005
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,5,-0.7552500000000002,1.6695728806209422
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,6,-1.304166666666666,1.6628637549609755
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,7,-1.1278333333333326,1.6180960916276426
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,8,-1.0340000000000007,1.6219464857600983
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,9,-0.9331874999999998,1.6445150647811269
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,10,-1.1472499999999997,1.644395384519323
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,11,-1.029941176470589,1.6809263283091544
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,12,-0.6818888888888881,1.764597134611004
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,13,-0.6916111111111134,1.796102222162741
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,14,-0.507,1.7989615843000282
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,15,-0.39173333333333177,1.8866711113009582
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,16,-0.0947333333333347,1.881282861460958
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,17,-0.24723076923076912,1.8420915929143316
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,18,0.0588333333333324,1.9146556760753277
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,19,-0.1092727272727284,1.9124873001207647
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,20,0.067111111111111,1.8472929165003436
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,21,-0.3165714285714278,1.7175085887117219
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,22,-0.7326000000000021,1.7245645838907102
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,23,0.41600000000000154,1.7678047386910551
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,24,-0.316999999999993,1.1656654802189834
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,25,-0.4740000000000037,1.1656654802189834
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,26,-0.3220000000000027,1.1656654802189834
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,27,-0.0769999999999981,1.1656654802189834
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,28,-0.2189999999999941,1.1656654802189834
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,29,-0.0550000000000068,1.1656654802189834
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,30,-0.4230000000000018,1.1656654802189834
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,31,-0.1159999999999996,1.1656654802189834
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,32,0.1129999999999995,1.1656654802189834
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,33,1.5529999999999973,1.1656654802189834
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,34,0.5450000000000017,1.1656654802189834
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,35,0.4590000000000032,1.1656654802189834
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,36,0.5330000000000013,1.1656654802189834
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,37,1.3889999999999958,1.1656654802189834
hgb_raw,2025-11-09,São Paulo Grand Prix,SOFT,38,1.7540000000000049,1.1656654802189834
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,2,1.2023750000000009,2.345206708240284
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,3,0.5537499999999991,2.339314339576087
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,4,1.183599999999999,2.3201382908740737
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,5,0.6729047619047626,2.32387718696273
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,6,2.818761904761905,2.311005698683329
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,7,0.5465714285714289,2.299508750344767
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,8,0.33855,2.3197896186191747
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,9,0.24909999999999782,2.3054557619498097
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,10,0.14130000000000037,2.2611046868791815
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,11,0.0647999999999975,2.2333348083547246
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,12,0.0752500000000019,2.1780576047821394
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,13,-0.025000000000000355,2.0406771769475283
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,14,-0.1431333333333356,1.992982963785272
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,15,-0.17081250000000026,1.991560444671439
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,16,-0.35331250000000036,1.9022598284946175
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,17,-0.11289473684210505,1.954818357704902
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,18,-0.28999999999999954,1.897324117251744
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,19,-0.3192105263157886,1.880601540760087
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,20,-0.214055555555556,1.841881129421277
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,21,-0.2437777777777773,1.8316210677477658
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,22,-0.22176470588235436,1.8429231904612826
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,23,-0.30835294117647,1.8429231904612826
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,24,-0.20237500000000083,1.8479905229839964
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,25,-0.4181333333333337,1.7911832528950062
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,26,-0.3797500000000002,1.7790854690042621
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,27,-0.11490909090909049,1.8049100189239964
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,28,-0.20627272727272777,1.8002809280149057
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,29,-0.12662500000000065,1.8391546571907842
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,30,-0.20433333333333084,1.7073373632659614
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,31,0.12439999999999711,1.7249959557555576
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,32,0.2174000000000007,1.6224020590315575
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,33,-0.36320000000000047,1.6224020590315575
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,34,0.7296666666666644,1.60544352543958
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,35,-0.07150000000000034,1.5133505977503798
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,36,0.07850000000000534,1.5251711715903804
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,37,-0.24950000000000472,1.5251711715903804
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,38,-0.6234999999999998,1.5251711715903804
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,39,-0.6024999999999991,1.5251711715903804
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,40,-0.7079999999999984,1.5251711715903804
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,41,-0.7184999999999988,1.5251711715903804
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,42,-0.9719999999999942,1.5251711715903804
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,43,-0.6709999999999994,1.5251711715903804
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,44,-0.33900000000000574,1.5251711715903804
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,45,-0.5835000000000008,1.5251711715903804
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,46,-1.0114999999999983,1.5251711715903804
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,47,-1.0039999999999978,1.5251711715903804
hgb_raw,2025-11-22,Las Vegas Grand Prix,HARD,48,-1.100999999999999,1.5251711715903804
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,2,9.952476190476192,1.9463714049153642
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,3,1.4501052631578937,1.9166756225408725
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,4,11.485149999999999,1.911763327079599
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,5,5.62662962962963,2.15872215403211
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,6,8.966478260869565,2.1502993009184688
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,7,5.850600000000001,2.1095013532937004
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,8,4.7575833333333355,2.145423009852715
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,9,5.017583333333333,2.161081601761221
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,10,3.1167500000000006,2.234727256303223
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,11,0.42273333333333196,2.244407658900033
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,12,0.44219999999999876,2.230723694702953
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,13,0.5849285714285729,2.2266674306044556
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,14,0.5939999999999982,2.2266674306044556
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,15,0.5761538461538458,2.1938975999207146
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,16,-0.30600000000000094,1.449944923186381
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,17,0.003999999999998429,2.142566095933011
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,18,0.0643636363636336,2.0264271686602835
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,19,0.046636363636365405,2.0264271686602835
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,20,0.26809999999999834,1.9753049665770035
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,21,0.05850000000000044,1.934022072657421
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,22,0.2604000000000014,1.8240503267994832
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,23,-0.04780000000000084,1.8240503267994832
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,24,0.02250000000000088,1.793265832055183
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,25,1.2399999999999949,2.5516579206596846
hgb_raw,2025-11-22,Las Vegas Grand Prix,MEDIUM,26,0.9000000000000057,2.5285003266571247
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,2,-0.9954583333333323,1.4277045642042434
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,3,-1.428599999999999,1.417829989226825
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,4,-1.2515000000000005,1.4192313855560241
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,5,-1.3036538461538465,1.3659802709556397
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,6,-1.2822692307692312,1.3591306511733319
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,7,-1.5033333333333339,1.2607328262821906
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,8,-1.4763043478260862,1.2587858991347327
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,9,-1.3209999999999997,1.27697041797995
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,10,-1.3703913043478269,1.2729249435421217
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,11,-1.3800000000000003,1.270135608759513
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,12,-1.50408695652174,1.270135608759513
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,13,-1.6406956521739144,1.2641000591942955
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,14,-1.7172727272727266,1.3011737278016096
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,15,-1.7491818181818188,1.3242098241652456
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,16,-1.832047619047619,1.3646238373709347
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,17,-1.8166499999999999,1.3709467435839293
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,18,-2.02095,1.3709467435839293
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,19,-1.8046000000000006,1.3709467435839293
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,20,-2.247090909090912,1.2078291427241845
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,21,-2.1187272727272726,1.2078291427241845
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,22,-2.2186363636363637,1.20572390690577
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,23,-1.850300000000003,1.1883789965164486
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,24,-2.1357777777777756,1.1813517634850559
hgb_raw,2025-11-30,Qatar Grand Prix,HARD,25,-2.5151249999999976,1.0969425955818077
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,2,0.8049615384615391,1.9100025272516998
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,3,0.5621923076923073,1.9100025272516998
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,4,0.6817804878048788,1.9734585364907995
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,5,0.5086341463414634,1.953599245814828
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,6,0.360951219512196,1.9501711137904378
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,7,-0.04065384615384788,1.7958655768666136
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,8,-0.15003124999999962,1.774036000790735
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,9,-0.3364848484848489,1.7782376881627124
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,10,-0.46054545454545437,1.775374352451708
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,11,-0.6033714285714292,1.7575164158753818
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,12,-0.5154857142857139,1.7374030892736674
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,13,-0.5541714285714294,1.634150099601439
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,14,-0.5536571428571416,1.6470226182039875
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,15,-0.4879999999999987,1.6500107144560727
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,16,-0.5026857142857145,1.6248954231526531
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,17,-0.4772121212121205,1.606255653785323
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,18,-0.4331562500000006,1.6153883695338211
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,19,-0.3586451612903233,1.6323480153306094
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,20,-0.6418965517241373,1.6587473711364156
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,21,-0.5466206896551725,1.668957948481243
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,22,-0.7402413793103448,1.642716219683
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,23,-0.629241379310344,1.608302418525897
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,24,-0.8410000000000005,1.5930396710751074
hgb_raw,2025-11-30,Qatar Grand Prix,MEDIUM,25,-1.0242500000000003,1.6255137948445255
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,2,-0.15100000000000335,1.5922574259743754
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,3,-0.3032500000000021,1.5922574259743754
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,4,0.067499999999999,1.5805431694743755
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,5,0.7575000000000003,1.5496506594743755
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,6,0.5746666666666679,1.7275228936302607
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,7,-0.8739999999999952,1.099462175958781
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,8,-0.9719999999999942,1.058225983196721
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,9,-0.8610000000000042,1.058225983196721
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,10,-1.1470000000000056,1.1868240937989822
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,11,-1.054000000000002,1.1868240937989822
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,12,-2.2520000000000024,1.468694903455011
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,13,-1.2639999999999958,1.1868240937989822
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,14,-2.255499999999998,1.511394903455011
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,15,0.27550000000000086,1.511394903455011
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,16,-2.213000000000001,1.5437949034550116
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,17,-1.1850000000000025,1.2516240937989833
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,18,-0.938999999999993,1.2516240937989833
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,19,-0.9719999999999942,1.2516240937989833
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,20,-1.019999999999996,1.2516240937989833
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,21,-1.2120000000000033,1.2516240937989833
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,22,-1.766999999999996,1.2516240937989833
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,23,-1.3269999999999982,1.2516240937989833
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,24,-1.6809999999999974,1.2516240937989833
hgb_raw,2025-11-30,Qatar Grand Prix,SOFT,25,-0.3799999999999954,1.2516240937989833
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,2,0.20214285714285465,2.0309663094375043
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,3,0.6156190476190462,2.0908589307651537
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,4,0.17621739130434894,2.0419783975338244
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,5,0.5815238095238077,2.067728798576306
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,6,0.3465000000000028,2.0255044274345226
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,7,0.6016666666666676,2.0233048830132128
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,8,0.28709090909090856,2.015068235753915
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,9,0.556454545454545,2.0541277161695137
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,10,0.5316363636363636,2.0968197479492505
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,11,0.615217391304348,2.1153523432863586
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,12,0.6752608695652182,2.104886779728943
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,13,0.9201739130434783,2.047342108868595
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,14,0.7643913043478274,2.0189604055978596
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,15,0.6981304347826088,2.013722237986569
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,16,0.7405454545454553,1.9763953251030586
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,17,1.0066363636363624,1.9605514638823787
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,18,0.8425454545454539,1.910207866413554
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,19,0.809952380952381,1.8697046692011814
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,20,0.9493809523809509,1.7815263380890793
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,21,0.8413999999999987,1.6683314892473775
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,22,0.823899999999999,1.6029082175435245
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,23,0.9876111111111112,1.548996287702841
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,24,1.2069411764705882,1.532690754503342
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,25,0.7102666666666655,1.4835790576598773
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,26,0.7510666666666661,1.4912777182959913
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,27,0.5481428571428576,1.4864307174331652
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,28,0.5285714285714299,1.433194373147451
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,29,0.5004999999999994,1.4474788688617368
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,30,0.5519285714285728,1.4372682165234167
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,31,0.5075714285714282,1.4136505571775195
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,32,0.49741666666666856,1.360482086715152
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,33,0.36708333333333226,1.360482086715152
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,34,0.36624999999999847,1.3356615942864734
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,35,0.18609090909090753,1.303302821603518
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,36,0.24620000000000034,1.3284894822456317
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,37,0.3078888888888874,1.3030734136285929
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,38,0.19888888888888642,1.2562324182908151
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,39,0.4717777777777788,1.234674844489704
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,40,0.5073749999999997,1.2227987868047943
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,41,0.36666666666666714,1.2236408236103071
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,42,0.4069999999999965,1.2231038387529498
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,43,0.6942000000000007,1.217399787743743
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,HARD,44,1.0719999999999956,1.1660633286608828
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,2,0.14251724137931066,1.7503565254616305
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,3,0.0733478260869558,1.8280012603361373
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,4,-0.4517857142857155,1.7498701211709105
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,5,0.060799999999999826,1.7207583609625843
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,6,0.3040740740740749,1.7111967561846961
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,7,-0.4750689655172399,1.7017458846554665
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,8,-0.2080769230769229,1.7052173993865896
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,9,1.395285714285714,1.7025506041866316
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,10,-0.1332592592592587,1.7227862899606083
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,11,-0.027093749999998785,1.7562234275074016
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,12,0.5224666666666669,1.8084952671785532
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,13,0.6352499999999996,1.8115305459702464
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,14,0.7320882352941186,1.7669817435952073
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,15,0.5339062499999998,1.736609818134715
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,16,0.767793103448276,1.7223808296525378
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,17,0.9447037037037044,1.7183351919018715
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,18,2.1171818181818196,1.7499560921615531
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,19,1.1992352941176463,1.6205588243355755
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,20,0.9233124999999998,1.5828696770594788
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,21,1.0582666666666654,1.565489613438768
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,22,0.9514166666666656,1.5027104672971958
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,23,1.080874999999999,1.4810556337269285
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,24,1.1787500000000009,1.4810556337269285
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,25,0.5715000000000003,1.0714284495878326
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,26,0.4060000000000012,1.0113632348507824
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,MEDIUM,27,0.5109999999999957,1.047510925847183
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,2,-2.3331999999999993,1.8187186924338312
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,3,-0.31899999999999906,2.06580485276828
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,4,0.04049999999999454,2.1319544677682796
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,5,-1.7912500000000016,1.9503872599895722
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,6,-1.152666666666666,1.9801549192491417
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,7,0.5590000000000023,2.0115405290796784
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,8,-0.1592500000000001,1.9541011857108639
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,9,-0.04199999999999866,2.0305549868708637
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,10,-0.1877999999999985,2.1266686834982638
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,11,0.18825000000000006,2.175320228253124
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,12,0.3855000000000004,2.175320228253124
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,13,0.7683333333333356,2.159231910753124
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,14,0.34866666666666885,2.173798779553124
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,15,1.1644999999999968,2.2235851807531244
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,16,1.139000000000003,2.2235851807531244
hgb_raw,2025-12-07,Abu Dhabi Grand Prix,SOFT,17,0.7135000000000034,2.2235851807531244
