variant,split,fold,event_date,event_name,n_features,n_rows,n_train_rows,n_train_events,n_events,runtime_seconds,mae,mse,rmse,degradation_slope_error
raw_circuit_7,frozen_2025,2025-03-23::Chinese Grand Prix,2025-03-23,Chinese Grand Prix,31,1300,78027,68,1,0.0,3.1166523117453755,10.436578685613963,3.2305694057880823,0.036486692586645955
raw_circuit_7,frozen_2025,2025-04-06::Japanese Grand Prix,2025-04-06,Japanese Grand Prix,31,1003,78027,68,1,0.0,4.757765074318148,23.35968545099631,4.833185849002323,0.03656199581614896
raw_circuit_7,frozen_2025,2025-04-13::Bahrain Grand Prix,2025-04-13,Bahrain Grand Prix,31,1161,78027,68,1,0.0,0.8414151384111251,1.2043722273252608,1.0974389401352864,0.025624244699892645
raw_circuit_7,frozen_2025,2025-04-20::Saudi Arabian Grand Prix,2025-04-20,Saudi Arabian Grand Prix,31,866,78027,68,1,0.0,0.8821120099636159,1.2839534501153371,1.1331166974832456,0.22323181164534378
raw_circuit_7,frozen_2025,2025-05-04::Miami Grand Prix,2025-05-04,Miami Grand Prix,31,625,78027,68,1,0.0,0.9772602097769036,1.3795877833005128,1.1745585482642034,0.04763855037902517
raw_circuit_7,frozen_2025,2025-05-18::Emilia Romagna Grand Prix,2025-05-18,Emilia Romagna Grand Prix,31,1108,78027,68,1,0.0,0.7624131018956344,1.4538855233495283,1.2057717542509976,0.2090614414537072
raw_circuit_7,frozen_2025,2025-05-25::Monaco Grand Prix,2025-05-25,Monaco Grand Prix,31,1400,78027,68,1,0.0,2.1634379352058732,9.209593692307733,3.034731238892125,0.031058945890726383
raw_circuit_7,frozen_2025,2025-06-01::Spanish Grand Prix,2025-06-01,Spanish Grand Prix,31,1234,78027,68,1,0.0,1.178918435432437,3.1680971754694123,1.7799149348970058,0.16425824298591582
raw_circuit_7,frozen_2025,2025-06-15::Canadian Grand Prix,2025-06-15,Canadian Grand Prix,31,1462,78027,68,1,0.0,2.4958290283950375,9.817113015675782,3.133227252478789,0.04217161091764079
raw_circuit_7,frozen_2025,2025-06-29::Austrian Grand Prix,2025-06-29,Austrian Grand Prix,31,1280,78027,68,1,0.0,1.0188774878734577,1.8107528081066497,1.3456421545517403,0.014683611499259683
raw_circuit_7,frozen_2025,2025-07-06::British Grand Prix,2025-07-06,British Grand Prix,31,580,78027,68,1,0.0,2.1340591437655703,6.903314009336808,2.6274158424841714,0.26539423131317186
raw_circuit_7,frozen_2025,2025-07-27::Belgian Grand Prix,2025-07-27,Belgian Grand Prix,31,943,78027,68,1,0.0,5.320069917277228,31.03581453990298,5.570979675057429,0.21623054816253856
raw_circuit_7,frozen_2025,2025-08-03::Hungarian Grand Prix,2025-08-03,Hungarian Grand Prix,31,1489,78027,68,1,0.0,1.927197417945816,4.761065167390503,2.181986518608789,0.03909457748715198
raw_circuit_7,frozen_2025,2025-08-31::Dutch Grand Prix,2025-08-31,Dutch Grand Prix,31,1169,78027,68,1,0.0,1.258697777322428,13.272781965105702,3.643182944226889,0.06468309146169428
raw_circuit_7,frozen_2025,2025-09-07::Italian Grand Prix,2025-09-07,Italian Grand Prix,31,1092,78027,68,1,0.0,3.2270607582903095,11.667564222441001,3.415781641504767,0.025642451565476402
raw_circuit_7,frozen_2025,2025-09-21::Azerbaijan Grand Prix,2025-09-21,Azerbaijan Grand Prix,31,849,78027,68,1,0.0,1.747624806061168,3.826621628453311,1.9561752550457516,0.07587795825746589
raw_circuit_7,frozen_2025,2025-10-05::Singapore Grand Prix,2025-10-05,Singapore Grand Prix,31,1178,78027,68,1,0.0,3.7678482964207247,38.7305001636188,6.223383337351058,0.06540120194933344
raw_circuit_7,frozen_2025,2025-10-19::United States Grand Prix,2025-10-19,United States Grand Prix,31,1095,78027,68,1,0.0,0.830044272511715,1.21108866096606,1.1004947346380445,0.01731314162031904
raw_circuit_7,frozen_2025,2025-10-26::Mexico City Grand Prix,2025-10-26,Mexico City Grand Prix,31,1374,78027,68,1,0.0,1.5580943070023494,3.5123006634770126,1.8741133005976487,0.02365265032216793
raw_circuit_7,frozen_2025,2025-11-09::São Paulo Grand Prix,2025-11-09,São Paulo Grand Prix,31,1369,78027,68,1,0.0,1.715714845869856,3.543097631232218,1.8823117784342258,0.046344392704200814
raw_circuit_7,frozen_2025,2025-11-22::Las Vegas Grand Prix,2025-11-22,Las Vegas Grand Prix,31,876,78027,68,1,0.0,3.4920368542807774,41.5897869923549,6.449014420231583,0.2430780889645407
raw_circuit_7,frozen_2025,2025-11-30::Qatar Grand Prix,2025-11-30,Qatar Grand Prix,31,1273,78027,68,1,0.0,1.4674765999870432,2.6920775329452744,1.6407551715430533,0.02300673552451252
raw_circuit_7,frozen_2025,2025-12-07::Abu Dhabi Grand Prix,2025-12-07,Abu Dhabi Grand Prix,31,1338,78027,68,1,0.0,1.0199668014729733,3.2347093128404296,1.7985297642353406,0.05109915003688287
raw_circuit_age_interactions,frozen_2025,2025-03-16::Australian Grand Prix,2025-03-16,Australian Grand Prix,37,766,78027,68,1,0.0,2.6448579741203226,11.067255870353238,3.326748543300686,0.1074963783906406
raw_circuit_age_interactions,frozen_2025,2025-03-23::Chinese Grand Prix,2025-03-23,Chinese Grand Prix,37,1300,78027,68,1,0.0,3.1062872684343157,10.774169667487975,3.2824030324577715,0.06578498370118847
raw_circuit_age_interactions,frozen_2025,2025-04-06::Japanese Grand Prix,2025-04-06,Japanese Grand Prix,37,1003,78027,68,1,0.0,4.403705598115491,19.913082107841657,4.462407658186515,0.01057455248487601
raw_circuit_age_interactions,frozen_2025,2025-04-13::Bahrain Grand Prix,2025-04-13,Bahrain Grand Prix,37,1161,78027,68,1,0.0,1.089000468764894,1.79157694114446,1.3384980168623561,0.020891931324984864
raw_circuit_age_interactions,frozen_2025,2025-04-20::Saudi Arabian Grand Prix,2025-04-20,Saudi Arabian Grand Prix,37,866,78027,68,1,0.0,0.7911147073705332,1.191358675576232,1.0914937817396084,0.24667852172570928
raw_circuit_age_interactions,frozen_2025,2025-05-04::Miami Grand Prix,2025-05-04,Miami Grand Prix,37,625,78027,68,1,0.0,1.1179253019165336,1.8114559837316424,1.3459034080243806,0.07466735173490592
raw_circuit_age_interactions,frozen_2025,2025-05-18::Emilia Romagna Grand Prix,2025-05-18,Emilia Romagna Grand Prix,37,1108,78027,68,1,0.0,0.7813407509640349,1.5122644632168707,1.229741624576834,0.20744457225243673
raw_circuit_age_interactions,frozen_2025,2025-05-25::Monaco Grand Prix,2025-05-25,Monaco Grand Prix,37,1400,78027,68,1,0.0,2.3422477048381682,9.948783264771386,3.154169187721449,0.03382730678225288
raw_circuit_age_interactions,frozen_2025,2025-06-01::Spanish Grand Prix,2025-06-01,Spanish Grand Prix,37,1234,78027,68,1,0.0,1.1697394335566165,2.889028161498095,1.6997141411125858,0.1715850695472961
raw_circuit_age_interactions,frozen_2025,2025-06-15::Canadian Grand Prix,2025-06-15,Canadian Grand Prix,37,1462,78027,68,1,0.0,2.5602405724585857,9.95628229784231,3.155357713135281,0.04184758467804194
raw_circuit_age_interactions,frozen_2025,2025-06-29::Austrian Grand Prix,2025-06-29,Austrian Grand Prix,37,1280,78027,68,1,0.0,0.9960348384149663,1.7653796619364939,1.3286759055301989,0.012482902624875475
raw_circuit_age_interactions,frozen_2025,2025-07-06::British Grand Prix,2025-07-06,British Grand Prix,37,580,78027,68,1,0.0,2.1384917824667458,6.597897924280208,2.568637367220256,0.2671480328141476
raw_circuit_age_interactions,frozen_2025,2025-07-27::Belgian Grand Prix,2025-07-27,Belgian Grand Prix,37,943,78027,68,1,0.0,4.867070328586024,25.995554167518822,5.098583545213202,0.19709410752682402
raw_circuit_age_interactions,frozen_2025,2025-08-03::Hungarian Grand Prix,2025-08-03,Hungarian Grand Prix,37,1489,78027,68,1,0.0,1.926599843762346,4.826608355888437,2.196954336323001,0.026927062203881816
raw_circuit_age_interactions,frozen_2025,2025-08-31::Dutch Grand Prix,2025-08-31,Dutch Grand Prix,37,1169,78027,68,1,0.0,1.2128980871026935,13.294244827388033,3.646127373993952,0.06022284544311726
raw_circuit_age_interactions,frozen_2025,2025-09-07::Italian Grand Prix,2025-09-07,Italian Grand Prix,37,1092,78027,68,1,0.0,3.2323009847732735,11.672715525270927,3.416535602810386,0.022519974884506674
raw_circuit_age_interactions,frozen_2025,2025-09-21::Azerbaijan Grand Prix,2025-09-21,Azerbaijan Grand Prix,37,849,78027,68,1,0.0,1.8825219326369134,4.242153478376146,2.059648872593614,0.07338709688544821
raw_circuit_age_interactions,frozen_2025,2025-10-05::Singapore Grand Prix,2025-10-05,Singapore Grand Prix,37,1178,78027,68,1,0.0,3.6482304734904334,35.41333825538558,5.950910708066925,0.06326491875240088
raw_circuit_age_interactions,frozen_2025,2025-10-19::United States Grand Prix,2025-10-19,United States Grand Prix,37,1095,78027,68,1,0.0,0.8528172450112083,1.2644366250358932,1.1244717093088172,0.023358699604421995
raw_circuit_age_interactions,frozen_2025,2025-10-26::Mexico City Grand Prix,2025-10-26,Mexico City Grand Prix,37,1374,78027,68,1,0.0,1.4689646521660185,3.1693882213619307,1.7802775686285357,0.023338401368745248
raw_circuit_age_interactions,frozen_2025,2025-11-09::São Paulo Grand Prix,2025-11-09,São Paulo Grand Prix,37,1369,78027,68,1,0.0,1.697858837171056,3.4555326675519367,1.8589063095142628,0.044119742899444724
raw_circuit_age_interactions,frozen_2025,2025-11-22::Las Vegas Grand Prix,2025-11-22,Las Vegas Grand Prix,37,876,78027,68,1,0.0,3.416917400140757,41.176222393039666,6.416870139954499,0.24206210131985947
raw_circuit_age_interactions,frozen_2025,2025-11-30::Qatar Grand Prix,2025-11-30,Qatar Grand Prix,37,1273,78027,68,1,0.0,1.4218185101210168,2.5259852135305563,1.589334833674313,0.014010592660584296
raw_circuit_age_interactions,frozen_2025,2025-12-07::Abu Dhabi Grand Prix,2025-12-07,Abu Dhabi Grand Prix,37,1338,78027,68,1,0.0,0.9352951952489342,3.0706710002078106,1.7523330163549995,0.06988469923395348
pca4_no_age_interactions,frozen_2025,2025-03-16::Australian Grand Prix,2025-03-16,Australian Grand Prix,28,766,78027,68,1,0.0,1.7263196775119989,7.17350587207771,2.678340133754059,0.09656972379917363
pca4_no_age_interactions,frozen_2025,2025-03-23::Chinese Grand Prix,2025-03-23,Chinese Grand Prix,28,1300,78027,68,1,0.0,3.2256570003915916,11.159263882655479,3.340548440399492,0.022033809514970602
pca4_no_age_interactions,frozen_2025,2025-04-06::Japanese Grand Prix,2025-04-06,Japanese Grand Prix,28,1003,78027,68,1,0.0,5.492531311350427,31.319746115657786,5.596404749091848,0.03196860601870538
pca4_no_age_interactions,frozen_2025,2025-04-13::Bahrain Grand Prix,2025-04-13,Bahrain Grand Prix,28,1161,78027,68,1,0.0,0.8504769197509002,1.2368700153941596,1.1121465799948134,0.03226874654514231
pca4_no_age_interactions,frozen_2025,2025-04-20::Saudi Arabian Grand Prix,2025-04-20,Saudi Arabian Grand Prix,28,866,78027,68,1,0.0,0.8114697837378235,1.2444602346498623,1.1155537793624575,0.3167353879836164
pca4_no_age_interactions,frozen_2025,2025-05-04::Miami Grand Prix,2025-05-04,Miami Grand Prix,28,625,78027,68,1,0.0,1.1115241151400823,1.8319560334070077,1.3534977035100606,0.035942631988413846
pca4_no_age_interactions,frozen_2025,2025-05-18::Emilia Romagna Grand Prix,2025-05-18,Emilia Romagna Grand Prix,28,1108,78027,68,1,0.0,0.7508705314910141,1.48452028454606,1.2184089151619255,0.2526530163214596
pca4_no_age_interactions,frozen_2025,2025-05-25::Monaco Grand Prix,2025-05-25,Monaco Grand Prix,28,1400,78027,68,1,0.0,2.3756818894260285,10.345172076571137,3.2163911572710084,0.03891403105555309
pca4_no_age_interactions,frozen_2025,2025-06-01::Spanish Grand Prix,2025-06-01,Spanish Grand Prix,28,1234,78027,68,1,0.0,1.3165870896510579,3.5010028700675764,1.8710967024896326,0.17840983270480834
pca4_no_age_interactions,frozen_2025,2025-06-15::Canadian Grand Prix,2025-06-15,Canadian Grand Prix,28,1462,78027,68,1,0.0,2.3139415447634293,8.675463609672168,2.9454139963122614,0.021607720006495957
pca4_no_age_interactions,frozen_2025,2025-06-29::Austrian Grand Prix,2025-06-29,Austrian Grand Prix,28,1280,78027,68,1,0.0,0.8126470077645843,1.4975002545133471,1.2237239290433717,0.010525161597036009
pca4_no_age_interactions,frozen_2025,2025-07-06::British Grand Prix,2025-07-06,British Grand Prix,28,580,78027,68,1,0.0,1.382085755324385,3.006741297857146,1.733995760622599,0.21118836977398403
pca4_no_age_interactions,frozen_2025,2025-07-27::Belgian Grand Prix,2025-07-27,Belgian Grand Prix,28,943,78027,68,1,0.0,5.760924022303851,35.43753276174141,5.952943201622321,0.1749001044217301
pca4_no_age_interactions,frozen_2025,2025-08-03::Hungarian Grand Prix,2025-08-03,Hungarian Grand Prix,28,1489,78027,68,1,0.0,1.8022807776922434,4.294576767762408,2.0723360653529164,0.03449178190496267
pca4_no_age_interactions,frozen_2025,2025-08-31::Dutch Grand Prix,2025-08-31,Dutch Grand Prix,28,1169,78027,68,1,0.0,1.2185424062647734,13.027884457669689,3.609416082646844,0.055618692338211484
pca4_no_age_interactions,frozen_2025,2025-09-07::Italian Grand Prix,2025-09-07,Italian Grand Prix,28,1092,78027,68,1,0.0,3.3315701788838394,12.4147011470367,3.5234501766076813,0.03542576842693911
pca4_no_age_interactions,frozen_2025,2025-09-21::Azerbaijan Grand Prix,2025-09-21,Azerbaijan Grand Prix,28,849,78027,68,1,0.0,1.163757937173335,1.9638908671785296,1.4013889064704808,0.09059651621652613
pca4_no_age_interactions,frozen_2025,2025-10-05::Singapore Grand Prix,2025-10-05,Singapore Grand Prix,28,1178,78027,68,1,0.0,3.830119673098799,39.02308503275368,6.246846006806449,0.06655166807699732
pca4_no_age_interactions,frozen_2025,2025-10-19::United States Grand Prix,2025-10-19,United States Grand Prix,28,1095,78027,68,1,0.0,0.872150455824093,1.4298414640515533,1.1957597852627229,0.02737837250703727
pca4_no_age_interactions,frozen_2025,2025-10-26::Mexico City Grand Prix,2025-10-26,Mexico City Grand Prix,28,1374,78027,68,1,0.0,1.7020163287633443,3.9211038074824542,1.9801777211862712,0.025707800091515142
pca4_no_age_interactions,frozen_2025,2025-11-09::São Paulo Grand Prix,2025-11-09,São Paulo Grand Prix,28,1369,78027,68,1,0.0,1.68003108615467,3.3031232459973032,1.8174496543225904,0.030842147132999764
pca4_no_age_interactions,frozen_2025,2025-11-22::Las Vegas Grand Prix,2025-11-22,Las Vegas Grand Prix,28,876,78027,68,1,0.0,3.5340066682315925,41.345648707376874,6.430058219594662,0.24346320333121774
pca4_no_age_interactions,frozen_2025,2025-11-30::Qatar Grand Prix,2025-11-30,Qatar Grand Prix,28,1273,78027,68,1,0.0,0.7363421678811906,0.8428070734953432,0.9180452458867936,0.008757427900250886
pca4_no_age_interactions,frozen_2025,2025-12-07::Abu Dhabi Grand Prix,2025-12-07,Abu Dhabi Grand Prix,28,1338,78027,68,1,0.0,1.0078013825741448,3.1574094563679034,1.776910086742687,0.06310051715443449
no_driver,ablation_development,2022-06-12::Azerbaijan Grand Prix,2022-06-12,Azerbaijan Grand Prix,27,886,7704,7,1,0.0,1.0583196479834287,6.569886365087201,2.563178956898484,0.1299709416741847
no_constructor,ablation_development,2022-06-12::Azerbaijan Grand Prix,2022-06-12,Azerbaijan Grand Prix,27,886,7704,7,1,0.0,1.063327130541203,6.606372136098733,2.5702863918440553,0.13992733353548162
no_air_temperature,ablation_development,2022-06-12::Azerbaijan Grand Prix,2022-06-12,Azerbaijan Grand Prix,27,886,7704,7,1,0.0,1.0001157742949645,6.44340599967491,2.5383864953302346,0.12307727761702243
no_track_temperature,ablation_development,2022-06-12::Azerbaijan Grand Prix,2022-06-12,Azerbaijan Grand Prix,27,886,7704,7,1,0.0,1.1141605821400067,6.803141389399878,2.6082832264537297,0.13561222527116387
no_fuel_race_progress,ablation_development,2022-06-12::Azerbaijan Grand Prix,2022-06-12,Azerbaijan Grand Prix,22,886,7704,7,1,0.0,1.2312535148810757,6.4992802284632445,2.5493685940764323,0.10778882100646449
no_tire_age,ablation_development,2022-06-12::Azerbaijan Grand Prix,2022-06-12,Azerbaijan Grand Prix,21,886,7704,7,1,0.0,1.204097453297442,6.905383401691977,2.6278096205189554,0.11440431393646493
no_compound,ablation_development,2022-06-12::Azerbaijan Grand Prix,2022-06-12,Azerbaijan Grand Prix,24,886,7704,7,1,0.0,1.0918273697597838,6.612982197738504,2.5715719312783194,0.12171941179560414
no_driver,ablation_development,2022-06-19::Canadian Grand Prix,2022-06-19,Canadian Grand Prix,27,1327,8590,8,1,0.0,1.4463577062795405,4.494437149691722,2.1200087617016403,0.02936686258052403
no_constructor,ablation_development,2022-06-19::Canadian Grand Prix,2022-06-19,Canadian Grand Prix,27,1327,8590,8,1,0.0,1.57571271390144,4.806674770553723,2.1924130018209897,0.014297964083364959
no_air_temperature,ablation_development,2022-06-19::Canadian Grand Prix,2022-06-19,Canadian Grand Prix,27,1327,8590,8,1,0.0,1.376394280996388,4.264797587928072,2.06513863649104,0.024612748103373026
no_track_temperature,ablation_development,2022-06-19::Canadian Grand Prix,2022-06-19,Canadian Grand Prix,27,1327,8590,8,1,0.0,1.4546275168121119,4.520792037934045,2.1262154260408432,0.019979593974677773
no_fuel_race_progress,ablation_development,2022-06-19::Canadian Grand Prix,2022-06-19,Canadian Grand Prix,22,1327,8590,8,1,0.0,1.0909001677265713,3.399862150332328,1.8438715113402908,0.04970328078208236
no_tire_age,ablation_development,2022-06-19::Canadian Grand Prix,2022-06-19,Canadian Grand Prix,21,1327,8590,8,1,0.0,1.4396977669194877,4.471201374761112,2.114521547480922,0.04833737222052189
no_compound,ablation_development,2022-06-19::Canadian Grand Prix,2022-06-19,Canadian Grand Prix,24,1327,8590,8,1,0.0,1.5066349176925788,4.796877766075036,2.190177564964776,0.025561153885905758
no_driver,ablation_development,2022-07-03::British Grand Prix,2022-07-03,British Grand Prix,27,867,9917,9,1,0.0,1.1776417490864255,6.439873619259279,2.5376906074735115,0.015130726445453685
no_constructor,ablation_development,2022-07-03::British Grand Prix,2022-07-03,British Grand Prix,27,867,9917,9,1,0.0,1.212894355015496,6.4630248884375865,2.5422479990035565,0.023449573458299816
no_air_temperature,ablation_development,2022-07-03::British Grand Prix,2022-07-03,British Grand Prix,27,867,9917,9,1,0.0,1.2201057446687626,6.794856953590779,2.606694641416746,0.017733064462311963
no_track_temperature,ablation_development,2022-07-03::British Grand Prix,2022-07-03,British Grand Prix,27,867,9917,9,1,0.0,1.2055579778503547,6.582243721540791,2.565588377261791,0.016138180295003957
no_fuel_race_progress,ablation_development,2022-07-03::British Grand Prix,2022-07-03,British Grand Prix,22,867,9917,9,1,0.0,1.4382611488889978,6.951316215657039,2.636534888003009,0.03134844147104195
no_tire_age,ablation_development,2022-07-03::British Grand Prix,2022-07-03,British Grand Prix,21,867,9917,9,1,0.0,1.1848700947945054,6.563572101823681,2.5619469357938858,0.027400768365101105
no_compound,ablation_development,2022-07-03::British Grand Prix,2022-07-03,British Grand Prix,24,867,9917,9,1,0.0,1.215041976395928,6.587265860519958,2.566566940588139,0.02232278393525665
no_driver,ablation_development,2022-07-10::Austrian Grand Prix,2022-07-10,Austrian Grand Prix,27,1669,10784,10,1,0.0,1.0818144109417458,1.58348211409002,1.2583648573009418,0.04140801180415534
no_constructor,ablation_development,2022-07-10::Austrian Grand Prix,2022-07-10,Austrian Grand Prix,27,1669,10784,10,1,0.0,1.0683003727648608,1.664510992992965,1.2901592897750902,0.037944446257000934
no_air_temperature,ablation_development,2022-07-10::Austrian Grand Prix,2022-07-10,Austrian Grand Prix,27,1669,10784,10,1,0.0,1.2984814332888062,2.2210296070753026,1.4903119160347953,0.034574011416791596
no_track_temperature,ablation_development,2022-07-10::Austrian Grand Prix,2022-07-10,Austrian Grand Prix,27,1669,10784,10,1,0.0,1.1991538752685937,2.010761551886408,1.418013241082892,0.04172211059718947
no_fuel_race_progress,ablation_development,2022-07-10::Austrian Grand Prix,2022-07-10,Austrian Grand Prix,22,1669,10784,10,1,0.0,1.1091809047193535,1.7660565699170143,1.32893061140039,0.02107290588623652
no_tire_age,ablation_development,2022-07-10::Austrian Grand Prix,2022-07-10,Austrian Grand Prix,21,1669,10784,10,1,0.0,1.0392631632287814,1.5388868099249835,1.2405187664541732,0.04878708361339539
no_compound,ablation_development,2022-07-10::Austrian Grand Prix,2022-07-10,Austrian Grand Prix,24,1669,10784,10,1,0.0,1.0813098180544398,1.6818175718615513,1.2968490937119674,0.038656004617479325
no_driver,ablation_development,2022-07-24::French Grand Prix,2022-07-24,French Grand Prix,27,968,12453,11,1,0.0,0.6053182805589258,0.7748740442824008,0.8802693021356593,0.18806434666280433
no_constructor,ablation_development,2022-07-24::French Grand Prix,2022-07-24,French Grand Prix,27,968,12453,11,1,0.0,0.6357646860774187,0.8429360529714961,0.9181154899964906,0.21428511714912135
no_air_temperature,ablation_development,2022-07-24::French Grand Prix,2022-07-24,French Grand Prix,27,968,12453,11,1,0.0,0.7895145174539594,1.001792970866558,1.0008960839500562,0.14282255027802462
no_track_temperature,ablation_development,2022-07-24::French Grand Prix,2022-07-24,French Grand Prix,27,968,12453,11,1,0.0,0.7346326541453486,0.9506919063325302,0.9750343103360672,0.2273657516189379
no_fuel_race_progress,ablation_development,2022-07-24::French Grand Prix,2022-07-24,French Grand Prix,22,968,12453,11,1,0.0,0.8175260756082103,1.307813386074014,1.1435966885550228,0.21404984213162406
no_tire_age,ablation_development,2022-07-24::French Grand Prix,2022-07-24,French Grand Prix,21,968,12453,11,1,0.0,0.6932907808696633,0.9266797713034545,0.9626420785024175,0.2197709617729029
no_compound,ablation_development,2022-07-24::French Grand Prix,2022-07-24,French Grand Prix,24,968,12453,11,1,0.0,0.6486893219755211,0.7770304418296351,0.8814933022035023,0.15747035392040468
no_driver,ablation_development,2022-07-31::Hungarian Grand Prix,2022-07-31,Hungarian Grand Prix,27,1362,13421,12,1,0.0,4.456019975642904,29.088109412549112,5.393339356331021,0.06217833725683162
no_constructor,ablation_development,2022-07-31::Hungarian Grand Prix,2022-07-31,Hungarian Grand Prix,27,1362,13421,12,1,0.0,4.254527818288811,26.743752763258783,5.17143623795738,0.06377262997770511
no_air_temperature,ablation_development,2022-07-31::Hungarian Grand Prix,2022-07-31,Hungarian Grand Prix,27,1362,13421,12,1,0.0,4.114278632852462,25.5750354524747,5.057176628562098,0.0758796827248051
no_track_temperature,ablation_development,2022-07-31::Hungarian Grand Prix,2022-07-31,Hungarian Grand Prix,27,1362,13421,12,1,0.0,3.830447067694661,24.995335365416626,4.999533514780817,0.06754043494631552
no_fuel_race_progress,ablation_development,2022-07-31::Hungarian Grand Prix,2022-07-31,Hungarian Grand Prix,22,1362,13421,12,1,0.0,4.196831012444038,51.80760508565716,7.197750001608639,0.20944253295964546
no_tire_age,ablation_development,2022-07-31::Hungarian Grand Prix,2022-07-31,Hungarian Grand Prix,21,1362,13421,12,1,0.0,4.503159374603809,29.157355556486742,5.399755138567557,0.07000948678667536
no_compound,ablation_development,2022-07-31::Hungarian Grand Prix,2022-07-31,Hungarian Grand Prix,24,1362,13421,12,1,0.0,4.736099364018671,32.33602263638173,5.686477172765378,0.08692020107619486
no_driver,ablation_development,2022-08-28::Belgian Grand Prix,2022-08-28,Belgian Grand Prix,27,725,14783,13,1,0.0,1.3253956689307387,5.187927843386635,2.2777023166749943,0.21585304349874898
no_constructor,ablation_development,2022-08-28::Belgian Grand Prix,2022-08-28,Belgian Grand Prix,27,725,14783,13,1,0.0,1.417070991309855,6.915053302262322,2.6296488933434294,0.24129097605620795
no_air_temperature,ablation_development,2022-08-28::Belgian Grand Prix,2022-08-28,Belgian Grand Prix,27,725,14783,13,1,0.0,1.3672221851026438,5.992107627598266,2.4478781888807837,0.22884380430513973
no_track_temperature,ablation_development,2022-08-28::Belgian Grand Prix,2022-08-28,Belgian Grand Prix,27,725,14783,13,1,0.0,1.416913606350202,5.049516679079393,2.2471129653578594,0.21954345244328613
no_fuel_race_progress,ablation_development,2022-08-28::Belgian Grand Prix,2022-08-28,Belgian Grand Prix,22,725,14783,13,1,0.0,1.9964097365069728,10.681168073176316,3.2682056350811703,0.29536671307809453
no_tire_age,ablation_development,2022-08-28::Belgian Grand Prix,2022-08-28,Belgian Grand Prix,21,725,14783,13,1,0.0,1.710111884353714,7.872657230456846,2.8058255880323077,0.3290408895406615
no_compound,ablation_development,2022-08-28::Belgian Grand Prix,2022-08-28,Belgian Grand Prix,24,725,14783,13,1,0.0,1.311919937697255,5.679167916181995,2.3831004838617265,0.22925936992062623
no_driver,ablation_development,2022-09-04::Dutch Grand Prix,2022-09-04,Dutch Grand Prix,27,1273,15508,14,1,0.0,4.264390214829539,39.2544674411399,6.265338573544122,0.1621476928207117
no_constructor,ablation_development,2022-09-04::Dutch Grand Prix,2022-09-04,Dutch Grand Prix,27,1273,15508,14,1,0.0,4.248030972648857,36.893678267920464,6.07401665028344,0.13807955298433058
no_air_temperature,ablation_development,2022-09-04::Dutch Grand Prix,2022-09-04,Dutch Grand Prix,27,1273,15508,14,1,0.0,4.064621446942527,36.37389098884259,6.03107710022369,0.16247792664592467
no_track_temperature,ablation_development,2022-09-04::Dutch Grand Prix,2022-09-04,Dutch Grand Prix,27,1273,15508,14,1,0.0,3.3784261351363347,26.856775484003,5.182352311837067,0.11194350836632914
no_fuel_race_progress,ablation_development,2022-09-04::Dutch Grand Prix,2022-09-04,Dutch Grand Prix,22,1273,15508,14,1,0.0,2.394990333751981,14.829213332533934,3.8508717626706206,0.034052956050679074
no_tire_age,ablation_development,2022-09-04::Dutch Grand Prix,2022-09-04,Dutch Grand Prix,21,1273,15508,14,1,0.0,4.4088192213730135,40.70873623422815,6.3803398212186275,0.17175505459939766
no_compound,ablation_development,2022-09-04::Dutch Grand Prix,2022-09-04,Dutch Grand Prix,24,1273,15508,14,1,0.0,4.437455162061,41.325387584492375,6.428482525798167,0.1690589316546318
no_driver,ablation_development,2022-09-11::Italian Grand Prix,2022-09-11,Italian Grand Prix,27,931,16781,15,1,0.0,0.8616698517209065,1.6037086651532941,1.2663761941671574,0.007754821244933137
no_constructor,ablation_development,2022-09-11::Italian Grand Prix,2022-09-11,Italian Grand Prix,27,931,16781,15,1,0.0,0.7634492922262229,1.4464365562590957,1.202678908212452,0.015146004332172216
no_air_temperature,ablation_development,2022-09-11::Italian Grand Prix,2022-09-11,Italian Grand Prix,27,931,16781,15,1,0.0,0.8692855013060723,1.5979144582093945,1.2640864124771671,0.011163305454722203
no_track_temperature,ablation_development,2022-09-11::Italian Grand Prix,2022-09-11,Italian Grand Prix,27,931,16781,15,1,0.0,1.024501617652257,1.916084910140481,1.3842271887737507,0.007332369016045818
no_fuel_race_progress,ablation_development,2022-09-11::Italian Grand Prix,2022-09-11,Italian Grand Prix,22,931,16781,15,1,0.0,0.8868753390593017,1.7908343274861482,1.3382205825222344,0.017594183144360273
no_tire_age,ablation_development,2022-09-11::Italian Grand Prix,2022-09-11,Italian Grand Prix,21,931,16781,15,1,0.0,0.9624916389905289,1.7965001792292288,1.340335845685412,0.024651205980434725
no_compound,ablation_development,2022-09-11::Italian Grand Prix,2022-09-11,Italian Grand Prix,24,931,16781,15,1,0.0,0.8877771504734288,1.621574095808217,1.2734104192318425,0.0074829750055777034
no_driver,ablation_development,2022-10-02::Singapore Grand Prix,2022-10-02,Singapore Grand Prix,27,729,17712,16,1,0.0,13.265549688470314,185.49610680916564,13.619695547594507,0.13964299118448387
no_constructor,ablation_development,2022-10-02::Singapore Grand Prix,2022-10-02,Singapore Grand Prix,27,729,17712,16,1,0.0,12.821916020527356,174.3374742242465,13.203691689230194,0.14231522123139148
